"id","gameType","name","supertype","setName","setCode","cardNumber","rarity","imageUrl","pokemonTcgId","language","createdAt","setId"
"cmm8q319b0q2o12pm1zrp99ym","POKEMON","Charizard ex",,"Obsidian Flames","sv3","223","Special Illustration Rare","https://images.pokemontcg.io/sv3/223_hires.png","sv3-223","EN","2026-03-02 05:12:42.528","cmm8prkzi004a12pmz1v7l7xr"
"cmm8q31i70q3812pmmxf9um2b","POKEMON","Venusaur ex",,"151","sv3pt5","3","Double Rare","https://images.pokemontcg.io/sv3pt5/3_hires.png","sv3pt5-3","EN","2026-03-02 05:12:42.847","cmm8prl0d004b12pmazjl6c9q"
"cmm8q327t0q4u12pmpffrd1zu","POKEMON","Nidoran ♂",,"151","sv3pt5","32","Common","https://images.pokemontcg.io/sv3pt5/32_hires.png","sv3pt5-32","EN","2026-03-02 05:12:43.77","cmm8prl0d004b12pmazjl6c9q"
"cmm8q337f0q7012pmqxhhxo6h","POKEMON","Victreebel",,"151","sv3pt5","71","Uncommon","https://images.pokemontcg.io/sv3pt5/71_hires.png","sv3pt5-71","EN","2026-03-02 05:12:45.051","cmm8prl0d004b12pmazjl6c9q"
"cmm8q338b0q7212pmoypma2lg","POKEMON","Tentacool",,"151","sv3pt5","72","Common","https://images.pokemontcg.io/sv3pt5/72_hires.png","sv3pt5-72","EN","2026-03-02 05:12:45.083","cmm8prl0d004b12pmazjl6c9q"
"cmm8q346y0q9812pmfrxdi9km","POKEMON","Rhyhorn",,"151","sv3pt5","111","Common","https://images.pokemontcg.io/sv3pt5/111_hires.png","sv3pt5-111","EN","2026-03-02 05:12:46.33","cmm8prl0d004b12pmazjl6c9q"
"cmm8q355n0qbe12pmyjuxto97","POKEMON","Mewtwo",,"151","sv3pt5","150","Rare","https://images.pokemontcg.io/sv3pt5/150_hires.png","sv3pt5-150","EN","2026-03-02 05:12:47.579","cmm8prl0d004b12pmazjl6c9q"
"cmm8q36290qdg12pmlxdj6vbk","POKEMON","Wigglytuff ex",,"151","sv3pt5","187","Ultra Rare","https://images.pokemontcg.io/sv3pt5/187_hires.png","sv3pt5-187","EN","2026-03-02 05:12:48.753","cmm8prl0d004b12pmazjl6c9q"
"cmm8q36u30qf612pmxopfoorn","POKEMON","Dottler",,"Paradox Rift","sv4","11","Common","https://images.pokemontcg.io/sv4/11_hires.png","sv4-11","EN","2026-03-02 05:12:49.755","cmm8prl16004c12pm38gi2wlx"
"cmm8q370b0qfk12pmovjsrz3k","POKEMON","Wo-Chien",,"Paradox Rift","sv4","18","Rare","https://images.pokemontcg.io/sv4/18_hires.png","sv4-18","EN","2026-03-02 05:12:49.979","cmm8prl16004c12pm38gi2wlx"
"cmm8q37zc0qhq12pmk67kf6ka","POKEMON","Chien-Pao",,"Paradox Rift","sv4","57","Rare","https://images.pokemontcg.io/sv4/57_hires.png","sv4-57","EN","2026-03-02 05:12:51.241","cmm8prl16004c12pm38gi2wlx"
"cmm8q38090qhs12pmur6zzf4h","POKEMON","Mewtwo ex",,"Paradox Rift","sv4","58","Double Rare","https://images.pokemontcg.io/sv4/58_hires.png","sv4-58","EN","2026-03-02 05:12:51.273","cmm8prl16004c12pm38gi2wlx"
"cmm8q38yt0qjy12pmowm1u93f","POKEMON","Mienshao",,"Paradox Rift","sv4","97","Uncommon","https://images.pokemontcg.io/sv4/97_hires.png","sv4-97","EN","2026-03-02 05:12:52.517","cmm8prl16004c12pm38gi2wlx"
"cmm8q39mo0qlg12pm9zc8yxg7","POKEMON","Roaring Moon ex",,"Paradox Rift","sv4","124","Double Rare","https://images.pokemontcg.io/sv4/124_hires.png","sv4-124","EN","2026-03-02 05:12:53.377","cmm8prl16004c12pm38gi2wlx"
"cmm8q39xd0qm412pmmkyvbqek","POKEMON","Zacian",,"Paradox Rift","sv4","136","Rare","https://images.pokemontcg.io/sv4/136_hires.png","sv4-136","EN","2026-03-02 05:12:53.761","cmm8prl16004c12pm38gi2wlx"
"cmm8q3av80qo812pmfig0zab4","POKEMON","Shauntal",,"Paradox Rift","sv4","174","Uncommon","https://images.pokemontcg.io/sv4/174_hires.png","sv4-174","EN","2026-03-02 05:12:54.98","cmm8prl16004c12pm38gi2wlx"
"cmm8q3bfn0qpi12pm8bn7udyg","POKEMON","Espathra",,"Paradox Rift","sv4","197","Illustration Rare","https://images.pokemontcg.io/sv4/197_hires.png","sv4-197","EN","2026-03-02 05:12:55.715","cmm8prl16004c12pm38gi2wlx"
"cmm8q3bs40qqa12pmyzfcq29i","POKEMON","Aipom",,"Paradox Rift","sv4","211","Illustration Rare","https://images.pokemontcg.io/sv4/211_hires.png","sv4-211","EN","2026-03-02 05:12:56.165","cmm8prl16004c12pm38gi2wlx"
"cmm8q3bt00qqc12pmo9rjfsoe","POKEMON","Loudred",,"Paradox Rift","sv4","212","Illustration Rare","https://images.pokemontcg.io/sv4/212_hires.png","sv4-212","EN","2026-03-02 05:12:56.196","cmm8prl16004c12pm38gi2wlx"
"cmm8q3cpr0qse12pmf1fdrtri","POKEMON","Iron Valiant ex",,"Paradox Rift","sv4","249","Special Illustration Rare","https://images.pokemontcg.io/sv4/249_hires.png","sv4-249","EN","2026-03-02 05:12:57.375","cmm8prl16004c12pm38gi2wlx"
"cmm8q3d6s0qtg12pmi8ipc5mg","POKEMON","Forretress ex",,"Paldean Fates","sv4pt5","2","Double Rare","https://images.pokemontcg.io/sv4pt5/2_hires.png","sv4pt5-2","EN","2026-03-02 05:12:57.989","cmm8prl21004d12pmzqunkt7f"
"cmm8q3dmn0qug12pmqqj0y1yq","POKEMON","Chinchou",,"Paldean Fates","sv4pt5","20","Common","https://images.pokemontcg.io/sv4pt5/20_hires.png","sv4pt5-20","EN","2026-03-02 05:12:58.559","cmm8prl21004d12pmzqunkt7f"
"cmm8q3e3g0qvi12pm1kt9pbmo","POKEMON","Dachsbun",,"Paldean Fates","sv4pt5","39","Uncommon","https://images.pokemontcg.io/sv4pt5/39_hires.png","sv4pt5-39","EN","2026-03-02 05:12:59.164","cmm8prl21004d12pmzqunkt7f"
"cmm8q3el50qwk12pmcmxdfr22","POKEMON","Paldean Wooper",,"Paldean Fates","sv4pt5","58","Common","https://images.pokemontcg.io/sv4pt5/58_hires.png","sv4pt5-58","EN","2026-03-02 05:12:59.801","cmm8prl21004d12pmzqunkt7f"
"cmm8q3fdi0qyc12pm1kdzju2j","POKEMON","Technical Machine: Crisis Punch",,"Paldean Fates","sv4pt5","90","Uncommon","https://images.pokemontcg.io/sv4pt5/90_hires.png","sv4pt5-90","EN","2026-03-02 05:13:00.823","cmm8prl21004d12pmzqunkt7f"
"cmm8q3fhy0qym12pm7vdy2xkb","POKEMON","Scyther",,"Paldean Fates","sv4pt5","95","Shiny Rare","https://images.pokemontcg.io/sv4pt5/95_hires.png","sv4pt5-95","EN","2026-03-02 05:13:00.983","cmm8prl21004d12pmzqunkt7f"
"cmm8q3fp50qz212pmwmmpvmrn","POKEMON","Dolliv",,"Paldean Fates","sv4pt5","103","Shiny Rare","https://images.pokemontcg.io/sv4pt5/103_hires.png","sv4pt5-103","EN","2026-03-02 05:13:01.242","cmm8prl21004d12pmzqunkt7f"
"cmm8q3gf20r0o12pmyg45j4bu","POKEMON","Raichu",,"Paldean Fates","sv4pt5","132","Shiny Rare","https://images.pokemontcg.io/sv4pt5/132_hires.png","sv4pt5-132","EN","2026-03-02 05:13:02.175","cmm8prl21004d12pmzqunkt7f"
"cmm8q3gm70r1412pmae59nuvj","POKEMON","Toxel",,"Paldean Fates","sv4pt5","140","Shiny Rare","https://images.pokemontcg.io/sv4pt5/140_hires.png","sv4pt5-140","EN","2026-03-02 05:13:02.431","cmm8prl21004d12pmzqunkt7f"
"cmm8q3hbx0r2q12pmnntaay1n","POKEMON","Mankey",,"Paldean Fates","sv4pt5","169","Shiny Rare","https://images.pokemontcg.io/sv4pt5/169_hires.png","sv4pt5-169","EN","2026-03-02 05:13:03.358","cmm8prl21004d12pmzqunkt7f"
"cmm8q3hel0r2w12pmhnkg1olj","POKEMON","Paldean Tauros",,"Paldean Fates","sv4pt5","172","Shiny Rare","https://images.pokemontcg.io/sv4pt5/172_hires.png","sv4pt5-172","EN","2026-03-02 05:13:03.454","cmm8prl21004d12pmzqunkt7f"
"cmm8q3i8y0r4s12pm2f3cmpsl","POKEMON","Greedent",,"Paldean Fates","sv4pt5","206","Shiny Rare","https://images.pokemontcg.io/sv4pt5/206_hires.png","sv4pt5-206","EN","2026-03-02 05:13:04.547","cmm8prl21004d12pmzqunkt7f"
"cmm8q3j450r6q12pm9yul3sn1","POKEMON","Chi-Yu ex",,"Paldean Fates","sv4pt5","241","Hyper Rare","https://images.pokemontcg.io/sv4pt5/241_hires.png","sv4pt5-241","EN","2026-03-02 05:13:05.669","cmm8prl21004d12pmzqunkt7f"
"cmm8q3jgm0r7i12pmjrih7kaz","POKEMON","Turtwig",,"Temporal Forces","sv5","10","Common","https://images.pokemontcg.io/sv5/10_hires.png","sv5-10","EN","2026-03-02 05:13:06.118","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3k2w0r8w12pmr3tktxgn","POKEMON","Turtonator",,"Temporal Forces","sv5","35","Common","https://images.pokemontcg.io/sv5/35_hires.png","sv5-35","EN","2026-03-02 05:13:06.92","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3kp30raa12pmvzkr0nyk","POKEMON","Wugtrio ex",,"Temporal Forces","sv5","60","Double Rare","https://images.pokemontcg.io/sv5/60_hires.png","sv5-60","EN","2026-03-02 05:13:07.72","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3l1j0rb212pmjql892z8","POKEMON","Beheeyem",,"Temporal Forces","sv5","74","Uncommon","https://images.pokemontcg.io/sv5/74_hires.png","sv5-74","EN","2026-03-02 05:13:08.168","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3lze0rd612pm3pr4gi7r","POKEMON","Mawile",,"Temporal Forces","sv5","112","Common","https://images.pokemontcg.io/sv5/112_hires.png","sv5-112","EN","2026-03-02 05:13:09.387","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3mg60re812pmbm0yor7c","POKEMON","Delcatty",,"Temporal Forces","sv5","131","Uncommon","https://images.pokemontcg.io/sv5/131_hires.png","sv5-131","EN","2026-03-02 05:13:09.99","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3mx10rfa12pmrt1lz95r","POKEMON","Hand Trimmer",,"Temporal Forces","sv5","150","Uncommon","https://images.pokemontcg.io/sv5/150_hires.png","sv5-150","EN","2026-03-02 05:13:10.597","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3n7o0rfy12pmauh9sbg6","POKEMON","Neo Upper Energy",,"Temporal Forces","sv5","162","ACE SPEC Rare","https://images.pokemontcg.io/sv5/162_hires.png","sv5-162","EN","2026-03-02 05:13:10.98","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3ntt0rhc12pmj917aq1f","POKEMON","Incineroar ex",,"Temporal Forces","sv5","187","Ultra Rare","https://images.pokemontcg.io/sv5/187_hires.png","sv5-187","EN","2026-03-02 05:13:11.777","cmm8prl2x004e12pmh5f3zydt"
"cmm8q3ops0rjc12pmogvtzsfd","POKEMON","Ariados",,"Twilight Masquerade","sv6","5","Uncommon","https://images.pokemontcg.io/sv6/5_hires.png","sv6-5","EN","2026-03-02 05:13:12.928","cmm8prl3s004f12pm7711wtq7"
"cmm8q3p4u0rka12pmlinwd5g1","POKEMON","Sinistcha",,"Twilight Masquerade","sv6","22","Rare","https://images.pokemontcg.io/sv6/22_hires.png","sv6-22","EN","2026-03-02 05:13:13.47","cmm8prl3s004f12pm7711wtq7"
"cmm8q3pnj0rlg12pm2qc83ir8","POKEMON","Poliwrath",,"Twilight Masquerade","sv6","43","Uncommon","https://images.pokemontcg.io/sv6/43_hires.png","sv6-43","EN","2026-03-02 05:13:14.143","cmm8prl3s004f12pm7711wtq7"
"cmm8q3q710rmm12pmgvia5e13","POKEMON","Wellspring Mask Ogerpon ex",,"Twilight Masquerade","sv6","64","Double Rare","https://images.pokemontcg.io/sv6/64_hires.png","sv6-64","EN","2026-03-02 05:13:14.846","cmm8prl3s004f12pm7711wtq7"
"cmm8q3qm40rnk12pmi2d0rohk","POKEMON","Kadabra",,"Twilight Masquerade","sv6","81","Common","https://images.pokemontcg.io/sv6/81_hires.png","sv6-81","EN","2026-03-02 05:13:15.388","cmm8prl3s004f12pm7711wtq7"
"cmm8q3qql0rnu12pmiez751wp","POKEMON","Flabébé",,"Twilight Masquerade","sv6","86","Common","https://images.pokemontcg.io/sv6/86_hires.png","sv6-86","EN","2026-03-02 05:13:15.549","cmm8prl3s004f12pm7711wtq7"
"cmm8q3rjz0rpo12pm2ttke20y","POKEMON","Skarmory",,"Twilight Masquerade","sv6","119","Common","https://images.pokemontcg.io/sv6/119_hires.png","sv6-119","EN","2026-03-02 05:13:16.607","cmm8prl3s004f12pm7711wtq7"
"cmm8q3sgs0rrq12pmy0zw2z98","POKEMON","Love Ball",,"Twilight Masquerade","sv6","156","Uncommon","https://images.pokemontcg.io/sv6/156_hires.png","sv6-156","EN","2026-03-02 05:13:17.788","cmm8prl3s004f12pm7711wtq7"
"cmm8q3tax0rtm12pmolgkgocc","POKEMON","Teal Mask Ogerpon ex",,"Twilight Masquerade","sv6","190","Ultra Rare","https://images.pokemontcg.io/sv6/190_hires.png","sv6-190","EN","2026-03-02 05:13:18.873","cmm8prl3s004f12pm7711wtq7"
"cmm8q3tcp0rtq12pm6odf8b4s","POKEMON","Hearthflame Mask Ogerpon ex",,"Twilight Masquerade","sv6","192","Ultra Rare","https://images.pokemontcg.io/sv6/192_hires.png","sv6-192","EN","2026-03-02 05:13:18.937","cmm8prl3s004f12pm7711wtq7"
"cmm8q3u7v0rvo12pm6wc6sb2i","POKEMON","Joltik",,"Shrouded Fable","sv6pt5","1","Common","https://images.pokemontcg.io/sv6pt5/1_hires.png","sv6pt5-1","EN","2026-03-02 05:13:20.059","cmm8prl4n004g12pmbywkczia"
"cmm8q3uhu0rwa12pmlf68o44r","POKEMON","Kingdra ex",,"Shrouded Fable","sv6pt5","12","Double Rare","https://images.pokemontcg.io/sv6pt5/12_hires.png","sv6pt5-12","EN","2026-03-02 05:13:20.418","cmm8prl4n004g12pmbywkczia"
"cmm8q3v5u0rxs12pmhra95yhf","POKEMON","Pecharunt ex",,"Shrouded Fable","sv6pt5","39","Double Rare","https://images.pokemontcg.io/sv6pt5/39_hires.png","sv6pt5-39","EN","2026-03-02 05:13:21.283","cmm8prl4n004g12pmbywkczia"
"cmm8q3w1v0rzs12pmozsfsolk","POKEMON","Zorua",,"Shrouded Fable","sv6pt5","75","Illustration Rare","https://images.pokemontcg.io/sv6pt5/75_hires.png","sv6pt5-75","EN","2026-03-02 05:13:22.436","cmm8prl4n004g12pmbywkczia"
"cmm8q3whu0s0s12pm5vzn08gx","POKEMON","Pecharunt ex",,"Shrouded Fable","sv6pt5","93","Special Illustration Rare","https://images.pokemontcg.io/sv6pt5/93_hires.png","sv6pt5-93","EN","2026-03-02 05:13:23.011","cmm8prl4n004g12pmbywkczia"
"cmm8q3wym0s1u12pmxnqgtrxt","POKEMON","Dipplin",,"Stellar Crown","sv7","13","Common","https://images.pokemontcg.io/sv7/13_hires.png","sv7-13","EN","2026-03-02 05:13:23.614","cmm8prl5i004h12pmv0dcx5ja"
"cmm8q3xt90s3q12pms22691ys","POKEMON","Electivire",,"Stellar Crown","sv7","47","Uncommon","https://images.pokemontcg.io/sv7/47_hires.png","sv7-47","EN","2026-03-02 05:13:24.718","cmm8prl5i004h12pmv0dcx5ja"
"cmm8q3xxp0s4012pm2zzial2p","POKEMON","Charjabug",,"Stellar Crown","sv7","52","Common","https://images.pokemontcg.io/sv7/52_hires.png","sv7-52","EN","2026-03-02 05:13:24.877","cmm8prl5i004h12pmv0dcx5ja"
"cmm8q3ywn0s6612pm0d0qfn95","POKEMON","Gulpin",,"Stellar Crown","sv7","91","Common","https://images.pokemontcg.io/sv7/91_hires.png","sv7-91","EN","2026-03-02 05:13:26.135","cmm8prl5i004h12pmv0dcx5ja"
"cmm8q3zhw0s7i12pm5i967ysz","POKEMON","Noctowl",,"Stellar Crown","sv7","115","Rare","https://images.pokemontcg.io/sv7/115_hires.png","sv7-115","EN","2026-03-02 05:13:26.901","cmm8prl5i004h12pmv0dcx5ja"
"cmm8q3zv60s8c12pmkgci4t5p","POKEMON","Antique Root Fossil",,"Stellar Crown","sv7","130","Common","https://images.pokemontcg.io/sv7/130_hires.png","sv7-130","EN","2026-03-02 05:13:27.378","cmm8prl5i004h12pmv0dcx5ja"
"cmm8q40s70sae12pm6d6hli6l","POKEMON","Hydrapple ex",,"Stellar Crown","sv7","167","Special Illustration Rare","https://images.pokemontcg.io/sv7/167_hires.png","sv7-167","EN","2026-03-02 05:13:28.567","cmm8prl5i004h12pmv0dcx5ja"
"sv10-3","POKEMON","Yanmega ex",,"Destined Rivals","sv10","3","Double Rare","https://images.pokemontcg.io/sv10/3_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-4","POKEMON","Pineco",,"Destined Rivals","sv10","4","Common","https://images.pokemontcg.io/sv10/4_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-6","POKEMON","Breloom",,"Destined Rivals","sv10","6","Common","https://images.pokemontcg.io/sv10/6_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-7","POKEMON","Cynthia's Roselia",,"Destined Rivals","sv10","7","Common","https://images.pokemontcg.io/sv10/7_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-9","POKEMON","Mow Rotom",,"Destined Rivals","sv10","9","Common","https://images.pokemontcg.io/sv10/9_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-10","POKEMON","Shaymin",,"Destined Rivals","sv10","10","Uncommon","https://images.pokemontcg.io/sv10/10_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-12","POKEMON","Crustle",,"Destined Rivals","sv10","12","Rare","https://images.pokemontcg.io/sv10/12_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-13","POKEMON","Fomantis",,"Destined Rivals","sv10","13","Common","https://images.pokemontcg.io/sv10/13_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-15","POKEMON","Team Rocket's Blipbug",,"Destined Rivals","sv10","15","Common","https://images.pokemontcg.io/sv10/15_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-16","POKEMON","Applin",,"Destined Rivals","sv10","16","Common","https://images.pokemontcg.io/sv10/16_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-18","POKEMON","Hydrapple",,"Destined Rivals","sv10","18","Rare","https://images.pokemontcg.io/sv10/18_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-20","POKEMON","Team Rocket's Spidops",,"Destined Rivals","sv10","20","Rare","https://images.pokemontcg.io/sv10/20_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-21","POKEMON","Smoliv",,"Destined Rivals","sv10","21","Common","https://images.pokemontcg.io/sv10/21_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-22","POKEMON","Dolliv",,"Destined Rivals","sv10","22","Common","https://images.pokemontcg.io/sv10/22_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-24","POKEMON","Rellor",,"Destined Rivals","sv10","24","Common","https://images.pokemontcg.io/sv10/24_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-26","POKEMON","Teal Mask Ogerpon",,"Destined Rivals","sv10","26","Uncommon","https://images.pokemontcg.io/sv10/26_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-27","POKEMON","Growlithe",,"Destined Rivals","sv10","27","Common","https://images.pokemontcg.io/sv10/27_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-28","POKEMON","Arcanine",,"Destined Rivals","sv10","28","Uncommon","https://images.pokemontcg.io/sv10/28_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-30","POKEMON","Rapidash",,"Destined Rivals","sv10","30","Uncommon","https://images.pokemontcg.io/sv10/30_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-32","POKEMON","Ethan's Cyndaquil",,"Destined Rivals","sv10","32","Common","https://images.pokemontcg.io/sv10/32_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-33","POKEMON","Ethan's Quilava",,"Destined Rivals","sv10","33","Common","https://images.pokemontcg.io/sv10/33_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-34","POKEMON","Ethan's Typhlosion",,"Destined Rivals","sv10","34","Rare","https://images.pokemontcg.io/sv10/34_hires.png",,"EN","2026-03-02 05:26:05.071",
"sv10-36","POKEMON","Ethan's Magcargo",,"Destined Rivals","sv10","36","Rare","https://images.pokemontcg.io/sv10/36_hires.png",,"EN","2026-03-02 05:26:05.071",
"rsv10pt5-1","POKEMON","Sewaddle",,"White Flare","rsv10pt5","1","Common","https://images.pokemontcg.io/rsv10pt5/1_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-3","POKEMON","Leavanny",,"White Flare","rsv10pt5","3","Uncommon","https://images.pokemontcg.io/rsv10pt5/3_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-4","POKEMON","Cottonee",,"White Flare","rsv10pt5","4","Common","https://images.pokemontcg.io/rsv10pt5/4_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-6","POKEMON","Deerling",,"White Flare","rsv10pt5","6","Common","https://images.pokemontcg.io/rsv10pt5/6_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-7","POKEMON","Sawsbuck",,"White Flare","rsv10pt5","7","Uncommon","https://images.pokemontcg.io/rsv10pt5/7_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-9","POKEMON","Accelgor",,"White Flare","rsv10pt5","9","Uncommon","https://images.pokemontcg.io/rsv10pt5/9_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-10","POKEMON","Virizion",,"White Flare","rsv10pt5","10","Rare","https://images.pokemontcg.io/rsv10pt5/10_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-12","POKEMON","Pignite",,"White Flare","rsv10pt5","12","Common","https://images.pokemontcg.io/rsv10pt5/12_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-13","POKEMON","Emboar",,"White Flare","rsv10pt5","13","Rare","https://images.pokemontcg.io/rsv10pt5/13_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-15","POKEMON","Simisear",,"White Flare","rsv10pt5","15","Uncommon","https://images.pokemontcg.io/rsv10pt5/15_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-16","POKEMON","Litwick",,"White Flare","rsv10pt5","16","Common","https://images.pokemontcg.io/rsv10pt5/16_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-18","POKEMON","Chandelure",,"White Flare","rsv10pt5","18","Rare","https://images.pokemontcg.io/rsv10pt5/18_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-19","POKEMON","Heatmor",,"White Flare","rsv10pt5","19","Uncommon","https://images.pokemontcg.io/rsv10pt5/19_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-21","POKEMON","Oshawott",,"White Flare","rsv10pt5","21","Common","https://images.pokemontcg.io/rsv10pt5/21_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-22","POKEMON","Dewott",,"White Flare","rsv10pt5","22","Common","https://images.pokemontcg.io/rsv10pt5/22_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-24","POKEMON","Basculin",,"White Flare","rsv10pt5","24","Common","https://images.pokemontcg.io/rsv10pt5/24_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-25","POKEMON","Ducklett",,"White Flare","rsv10pt5","25","Common","https://images.pokemontcg.io/rsv10pt5/25_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-27","POKEMON","Vanillite",,"White Flare","rsv10pt5","27","Common","https://images.pokemontcg.io/rsv10pt5/27_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-28","POKEMON","Vanillish",,"White Flare","rsv10pt5","28","Common","https://images.pokemontcg.io/rsv10pt5/28_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-30","POKEMON","Keldeo ex",,"White Flare","rsv10pt5","30","Double Rare","https://images.pokemontcg.io/rsv10pt5/30_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-31","POKEMON","Blitzle",,"White Flare","rsv10pt5","31","Common","https://images.pokemontcg.io/rsv10pt5/31_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-33","POKEMON","Joltik",,"White Flare","rsv10pt5","33","Common","https://images.pokemontcg.io/rsv10pt5/33_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-34","POKEMON","Galvantula",,"White Flare","rsv10pt5","34","Uncommon","https://images.pokemontcg.io/rsv10pt5/34_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-36","POKEMON","Woobat",,"White Flare","rsv10pt5","36","Common","https://images.pokemontcg.io/rsv10pt5/36_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-37","POKEMON","Swoobat",,"White Flare","rsv10pt5","37","Uncommon","https://images.pokemontcg.io/rsv10pt5/37_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-39","POKEMON","Yamask",,"White Flare","rsv10pt5","39","Common","https://images.pokemontcg.io/rsv10pt5/39_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-40","POKEMON","Cofagrigus",,"White Flare","rsv10pt5","40","Rare","https://images.pokemontcg.io/rsv10pt5/40_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-42","POKEMON","Gothorita",,"White Flare","rsv10pt5","42","Common","https://images.pokemontcg.io/rsv10pt5/42_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-43","POKEMON","Gothitelle",,"White Flare","rsv10pt5","43","Rare","https://images.pokemontcg.io/rsv10pt5/43_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-45","POKEMON","Jellicent ex",,"White Flare","rsv10pt5","45","Double Rare","https://images.pokemontcg.io/rsv10pt5/45_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-46","POKEMON","Roggenrola",,"White Flare","rsv10pt5","46","Common","https://images.pokemontcg.io/rsv10pt5/46_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-48","POKEMON","Gigalith",,"White Flare","rsv10pt5","48","Uncommon","https://images.pokemontcg.io/rsv10pt5/48_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-49","POKEMON","Sawk",,"White Flare","rsv10pt5","49","Uncommon","https://images.pokemontcg.io/rsv10pt5/49_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-51","POKEMON","Archeops",,"White Flare","rsv10pt5","51","Rare","https://images.pokemontcg.io/rsv10pt5/51_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-52","POKEMON","Mienfoo",,"White Flare","rsv10pt5","52","Common","https://images.pokemontcg.io/rsv10pt5/52_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-54","POKEMON","Terrakion",,"White Flare","rsv10pt5","54","Rare","https://images.pokemontcg.io/rsv10pt5/54_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-55","POKEMON","Purrloin",,"White Flare","rsv10pt5","55","Common","https://images.pokemontcg.io/rsv10pt5/55_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-57","POKEMON","Scraggy",,"White Flare","rsv10pt5","57","Common","https://images.pokemontcg.io/rsv10pt5/57_hires.png",,"EN","2026-03-02 05:26:05.964",
